Tahun;P;Provinsi;Kabupaten/Kota;Nama Fasilitas;Jenis;Status;Sampahmasuk (ton/thn);Sampahterkelola (ton/thn);Bahan baku Pakan Ternak;Bahan baku Kompos;Bahan baku Daur Ulang;Bahan baku Up-cycle;Bahan baku Sumber Energi;Alamat;Kelurahan;Kecamatan;Pengelola
2021;2;Jambi;Kota Jambi;Bank Sampah Induk Dream;BSI;A;182,50;182,50;0,00;0,00;182,50;0,00;0,00;H. Kamil 15;Wijayapura;Jambi Selatan;Masyarakat
2021;2;Sumatera Selatan;Kab. Muara Enim;Bank Sampah Induk Manfaat Bersama;BSI;A;107,68;48,55;0,00;0,00;48,55;0,00;0,00;Muara Enim;Muara Enim;Muara Enim;LSM
2021;2;Sumatera Selatan;Kab. Lahat;Bank Sampah Induk DP PARTNER;BSI;A;915,24;907,39;0,00;511,00;396,39;0,00;0,00;Jl. Alternatif Lintas Lahat Pagaralam Perumahan Bungamas Indikat Ilir;Desa Indikat Ilir;Gumay Talang;Masyarakat
2021;2;Sumatera Selatan;Kab. Lahat;Bank Sampah Induk DP PARTNER;BSI;A;915,24;907,39;0,00;511,00;396,39;0,00;0,00;Jl. Alternatif Lintas Lahat Pagaralam Perumahan Bungamas Indikat Ilir;Desa Indikat Ilir;Gumay Talang;Masyarakat
2021;2;Sumatera Selatan;Kab. Musi Banyuasin;Bank Sampah Induk PRIMA;BSI;A;529,25;529,25;0,00;0,00;529,25;0,00;0,00;INPRES PENJARA 018/ 001;SERASAN JAYA;SEKAYU;Masyarakat
2021;2;Sumatera Selatan;Kab. Musi Banyuasin;Bank Sampah Induk PRIMA;BSI;A;529,25;529,25;0,00;0,00;529,25;0,00;0,00;INPRES PENJARA 018/ 001;SERASAN JAYA;SEKAYU;Masyarakat
2021;2;Sumatera Selatan;Kab. Penukal Abab Lematang Ilir;BANK SAMPAH PALI;BSI;A;3,50;3,48;0,00;0,00;3,11;0,37;0,00;TALANG KEMANG RT.02/ RW.05 KEL. TALANG UBI SELATAN KEC. TALANG UBI;;;LSM
2021;2;Sumatera Selatan;Kota Prabumulih;Bank Sampah Induk Bank Sampah Prabumulih;BSI;A;25,55;25,47;0,00;3,66;19,94;1,87;0,00;JL. Arjuna 2 02/05;Wonosari;Prabumulih Utara;Masyarakat
2021;2;Bengkulu;Kab. Bengkulu Utara;Bank Sampah Induk Usaha Bersama;BSI;A;751.535,00;2.058,60;693,50;14,60;1.350,50;0,00;0,00;Jl.Raya Gunung Selan 001/003;Gunung Selan;Arga Makmur;Pemda
2021;2;Lampung;Kota Bandar Lampung;Bank Sampah Ragom Maju Jejama;BSI;A;7.665.000,00;26.473,45;0,00;25.466,05;507,35;500,05;0,00;Jl. Pramuka No.18;Beringin Raya;Kemiling;Pemda
2021;2;Lampung;Kota Metro;Bank Sampah Unit Sido Makmur;BSI;A;3.679.200,00;3.679.200,00;0,00;0,00;3.679.200,00;0,00;0,00;Jl. Lestari no.4;Karangrejo;Metro Utara;Masyarakat
2021;2;Lampung;Kota Metro;Bank Sampah Unit Wijaya Kusuma;BSI;A;1.489.200,00;1.489.200,00;0,00;0,00;1.489.200,00;0,00;0,00;Jln Labu Siam Rt.04/Rw.01;Tejoagung;Metro;Masyarakat
2021;2;Kepulauan Bangka Belitung;Kab. Belitung;BANK SAMPAH AKAR BEREBAT;BSI;A;14,60;13,18;0,00;0,00;12,45;0,73;0,00;JALAN YOS SUDARSO NO.01 TANJUNGPANDAN - BELITUNG;;;Pemda
2021;2;Kepulauan Riau;Kab. Bintan;Bank Sampah Induk Penyu Belimbing;BSI;A;660,65;627,80;0,00;131,40;496,40;0,00;0,00;Jl. Korindo Km.22 No.01 A RT.003/RW.01;Sungai Lekop;Bintan Timur;Masyarakat
2021;2;Kepulauan Riau;Kab. Bintan;Bank Sampah Induk Penyu Belimbing;BSI;A;660,65;627,80;0,00;131,40;496,40;0,00;0,00;Jl. Korindo Km.22 No.01 A RT.003/RW.01;Sungai Lekop;Bintan Timur;Masyarakat
2021;2;Kepulauan Riau;Kab. Karimun;Bank Sampah Induk al-baroqah;BSI;A;3.157,25;3.139,00;0,00;0,00;3.139,00;0,00;0,00;jln.ahmad yani;sungai lakam barat;karimun;Masyarakat
2021;2;Kepulauan Riau;Kab. Karimun;Bank Sampah Induk al-baroqah;BSI;A;3.157,25;3.139,00;0,00;0,00;3.139,00;0,00;0,00;jln.ahmad yani;sungai lakam barat;karimun;Masyarakat
2021;1;DKI Jakarta;Kota Adm. Jakarta Pusat;Bank Sampah Induk Jakarta Pusat;BSI;A;109,68;109,67;0,00;0,00;109,67;0,00;0,00;Komplek Perkantoran Rawa Kerbau Rawasari Selatan 16/02;Cempaka Putih Timur;Cempaka Putih;Masyarakat
2021;2;DKI Jakarta;Kota Adm. Jakarta Utara;MOUNTRES;BSI;A;200,75;0,00;0,00;0,00;0,00;0,00;0,00;Semper Barat;;;LSM
2021;2;DKI Jakarta;Kota Adm. Jakarta Barat;Bank Sampah Induk Satu Hati;BSI;A;2.920,00;2.920,00;0,00;0,00;2.920,00;0,00;0,00;Jalan Bina Serasi RT 005/RW 05;Cengkareng Barat;Cengkareng;Pemda
2021;2;DKI Jakarta;Kota Adm. Jakarta Selatan;Bank Sampah Induk;BSI;A;189,80;189,80;0,00;0,00;189,80;0,00;0,00;Jl. Menteng Pulo No.1;Kalibata;Pancoran;LSM
2021;2;Jawa Barat;Kab. Bandung;BSB Induk;BSI;A;1.825,00;1.825,00;0,00;0,00;1.825,00;0,00;0,00;Jln Terusan Bojongsoang no 174 A, Kamp MekarsariJln Terusan Bojongsoang no 174 A, Kamp Mekarsari 05 / 27;Bojongsoang;Bojongsoang;Masyarakat
2021;2;Jawa Barat;Kab. Bandung;Binangkit Sabilulungan Citaliktik;BSI;A;1.825.000,00;1.825,00;0,00;0,00;1.825,00;0,00;0,00;Soreang, Bandung, 40911;;;Pemda
2021;2;Jawa Barat;Kab. Ciamis;Bank Sampah Ciamis;BSI;A;1.277,50;1.256,51;29,93;0,00;1.220,20;6,39;0,00;Jl. Mr. Iwa Kusuma Sumantri No 21;Kertasari;Ciamis;Pemda
2021;2;Jawa Barat;Kab. Ciamis;ALHUDA (INDUK);BSI;A;36,50;36,50;0,00;0,00;36,50;0,00;0,00;TARIKOLOT;SITUMANDALA;Rancah;Masyarakat
2021;2;Jawa Barat;Kab. Cirebon;DUNIA BERSERI;BSI;A;36,50;36,50;0,00;0,00;36,50;0,00;0,00;Blok Jagatamu Lor;;;LSM
2021;2;Jawa Barat;Kab. Cirebon;DUNIA BERSERI;BSI;A;36,50;36,50;0,00;0,00;36,50;0,00;0,00;Blok Jagatamu Lor;;;LSM
2021;2;Jawa Barat;Kab. Sumedang;Jaya Makmur;BSI;A;164,25;160,60;0,00;0,00;160,60;0,00;0,00;Dusun Cijelag;;;LSM
2021;2;Jawa Barat;Kab. Indramayu;Rapih Mulya Mandiri;BSI;A;730,00;224,48;0,00;21,90;202,58;0,00;0,00;Jl. Telkom;;;LSM
2021;2;Jawa Barat;Kab. Indramayu;KSM CBO IBU TIN BERSERI;BSI;A;365,00;91,80;0,00;18,25;63,91;9,64;0,00;Desa Tinumpuk Rt.1/Rw.04;;;LSM
2021;2;Jawa Barat;Kota Sukabumi;Bank Sampah Induk BASMICI;BSI;A;1.628.265,00;1.628,27;0,00;0,00;1.628,27;0,00;0,00;Begeg;Cikondang;Citamiang;LSM
2021;2;Jawa Barat;Kota Bandung;Bank Sampah Induk Kota Bandung;BSI;A;1.365,10;1.365,10;0,00;0,00;1.365,10;0,00;0,00;Jl Babakan Sari 1 No.64;Babakan Sari;Kiaracondong;Pemda
2021;2;Jawa Barat;Kota Cirebon;Bank Sampah Secerah Pagi;BSI;A;15,83;15,83;0,00;0,00;15,83;0,00;0,00;RW 08 Merbabu Asih;Larangan;Harjamukti;Masyarakat
2021;2;Jawa Barat;Kota Cirebon;Bank Sampah Mekar Berseri;BSI;A;52,32;0,00;0,00;0,00;0,00;0,00;0,00;RW 09 Kesunean Selatan;Kesepuhan;Lemahwungkuk;Masyarakat
2021;2;Jawa Barat;Kota Bekasi;Bank Sampah Induk Patriot;BSI;A;37.595,00;0,00;0,00;0,00;0,00;0,00;0,00;Mustika Jaya;Mustika Jaya;Mustika Jaya;Masyarakat
2021;2;Jawa Barat;Kota Depok;Bank Sampah Induk Depok Hijau;BSI;A;329,03;329,00;0,00;0,00;304,33;24,67;0,00;Beji;Beji;Beji;Masyarakat
2021;2;Jawa Barat;Kota Depok;Bank Sampah Induk Rumah Harum;BSI;A;350,18;350,04;0,00;0,00;324,49;25,55;0,00;Merdeka no 1 005/01;Abadi Jaya;Sukmajaya;Masyarakat
2021;2;Jawa Barat;Kota Cimahi;SAMICI;BSI;A;392,38;389,58;0,00;0,00;389,58;0,00;0,00;KH. Usman Domiri no 15;Padasuka;Cimahi Tengah;LSM
2021;1;Jawa Barat;Kota Tasikmalaya;Bank Sampah Induk Resik;BSI;A;195,64;174,87;0,00;0,00;174,87;0,00;0,00;Jl. Noenoeng Tisnasaputra;Kahuripan;Tawang;Pemda
2021;2;Jawa Tengah;Kab. Cilacap;Bank Sampah Induk Cilacap;BSI;A;240,90;237,26;0,00;0,00;0,00;237,26;0,00;Jl. MT Haryono No. 74;Donan;Cilacap Tengah;LSM
2021;2;Jawa Tengah;Kab. Purworejo;Bank Sampah Induk TRI GUYUB RUKUN;BSI;A;62,25;62,25;0,00;0,00;62,25;0,00;0,00;Jl. Magelang KM 5;Trirejo;Loano;LSM
2021;2;Jawa Tengah;Kab. Wonogiri;Bank Sampah Induk Bina Tata Praja;BSI;A;10,59;10,59;0,00;3,65;6,94;0,00;0,00;Bulusulur;Bulusulur;Wonogiri;Pemda
2021;2;Jawa Tengah;Kab. Wonogiri;BANK SAMPAH BERSERI (KRANDEGAN);BSI;A;322,66;322,65;0,00;115,83;165,45;41,37;0,00;Dusun Kuniran RT 01 RW 07;;;Masyarakat
2021;2;Jawa Tengah;Kab. Sragen;Bank Sampah Induk Basuki;BSI;A;1.391,60;1.369,33;0,00;0,00;1.226,11;143,23;0,00;Kp. Sidoharjo;Sidoharjo;Sdoharjo;Masyarakat
2021;2;Jawa Tengah;Kab. Sragen;Bank Sampah Induk Murakabi;BSI;A;1.507,67;1.468,91;0,00;203,74;982,58;282,58;0,00;Kp. Kecik;Kecik;Tanon;Masyarakat
2021;2;Jawa Tengah;Kab. Blora;Berkah Mustika Poring;BSI;A;127,75;127,75;0,00;127,75;0,00;0,00;0,00;Ds. Temurejo;kalisangku;Blpra Kota;Masyarakat
2021;2;Jawa Tengah;Kab. Rembang;Bank Sampah Induk Kab. Rembang;BSI;A;214,15;214,15;0,00;0,00;214,15;0,00;0,00;Desa Mondoteko;Mondoteko;Rembang;Masyarakat
2021;2;Jawa Tengah;Kab. Pati;Bank Sampah Induk Kab. Pati;BSI;A;121,86;121,86;0,00;0,00;121,86;0,00;0,00;Jl Flamboyan 1, Perum Wijaya Kusuma, Desa Kutoharjo;-;Pati;Pemda
2021;2;Jawa Tengah;Kab. Semarang;BANK SAMPAH SERASI ( BSI );BSI;A;6.570,00;200,02;0,00;0,00;171,55;28,47;0,00;JL. W.R. SUPRATMAN;KARANGJATI;BERGAS;Pemda
2021;2;Jawa Tengah;Kab. Kendal;Bank Sampah Berkah Induk Resik Becik Kendal;BSI;A;7,80;7,80;0,00;0,58;7,22;0,00;0,00;Jalan Lingkar Pasar RT 06 RW VI Langenharjo, Kendal;Langenharjo;Kendal;Masyarakat
2021;2;Jawa Tengah;Kab. Pekalongan;BSI SAHABAT BUMI;BSI;A;219,00;131,04;0,00;56,58;74,46;0,00;0,00;Jl. Singosari No. 65;;;LSM
2021;2;Jawa Tengah;Kab. Pemalang;Bank Sampah Induk Karya Adipura;BSI;A;730,00;730,00;0,00;0,00;730,00;0,00;0,00;Jalan Ahmad Dahlan 4 Pemalang;Kebondalem;Pemalang;Pemda
2021;2;Jawa Tengah;Kota Magelang;Bank Sampah Induk LEMBAH TIDAR LESTARI;BSI;A;48,36;48,04;0,00;0,00;48,04;0,00;0,00;Pahlawan No 4;Magelang;Magelang Tengah;Pemda
2021;2;Jawa Tengah;Kota Semarang;BSI DLH Kota Semarang;BSI;A;153,52;153,27;0,00;0,00;153,27;0,00;0,00;Tapak Raya;Tugurejo;Tugurejo;Pemda
2021;2;Jawa Tengah;Kota Tegal;Bank Sampah Induk DEWI SHINTA;BSI;A;594,95;594,95;0,00;0,00;584,00;10,95;0,00;Jl. Adonara;Panggung;Tegal Timur;Masyarakat
2021;2;D.I. Yogyakarta;Kab. Kulon Progo;Dhuawar Sejahtera;BSI;A;512,68;512,68;0,00;0,00;512,68;0,00;0,00;Kroco RT 21 RW 12;Sendangsari;Pengasih;Masyarakat
2021;2;D.I. Yogyakarta;Kota Yogyakarta;Bank sampah Induk Jogja;BSI;A;9,14;9,14;0,00;0,00;9,14;0,00;0,00;Nitikan 43/11;Sorosutan;Umbulharjo;LSM
2021;2;Jawa Timur;Kab. Trenggalek;Bank Sampah Induk BANK SAMPAH PEMUDA;BSI;A;109,50;109,50;0,00;0,00;109,50;0,00;0,00;KAB. TRENGGALEK;;;Masyarakat
2021;2;Jawa Timur;Kab. Trenggalek;Bank Sampah Induk BANK SAMPAH MITRA GUMRINING;BSI;A;365,00;328,50;0,00;0,00;328,50;0,00;0,00;Trenggalek, Sukorejo, Gandusari, Trenggalek Regency, East Java 66372;Tugu;Gandusari;Masyarakat
2021;2;Jawa Timur;Kab. Trenggalek;BANK SAMPAH INDUK MEKAR JAYA;BSI;A;547,50;547,50;0,00;0,00;547,50;0,00;0,00;Trenggalek, Karangan, Trenggalek Regency, East Java 66361;Karangan;Karangan;Masyarakat
2021;2;Jawa Timur;Kab. Lumajang;Bank Sampah Induk KALPATARU LUMAJANG;BSI;A;207,59;207,59;0,00;54,75;146,66;6,18;0,00;JL. LANGSEP NO. 5;KEPUHARJO;LUMAJANG;Masyarakat
2021;2;Jawa Timur;Kab. Banyuwangi;Bank Sampah Induk Bank Sampah Banyuwangi;BSI;A;24,56;24,56;0,00;4,09;12,30;8,18;0,00;KAB. BANYUWANGI;;;LSM
2021;2;Jawa Timur;Kab. Situbondo;Bank Sampah Induk Situbondo;BSI;A;127,75;125,93;0,00;36,50;69,35;20,08;0,00;Jalan Baluran No 25 Dusun Pareyaan Utara RT 03 RW 01;Sumber Kolak;Panarukan;Pemda
2021;2;Jawa Timur;Kab. Situbondo;Bank Sampah Induk Situbondo;BSI;A;127,75;125,93;0,00;36,50;69,35;20,08;0,00;Jalan Baluran No 25 Dusun Pareyaan Utara RT 03 RW 01;Sumber Kolak;Panarukan;Pemda
2021;2;Jawa Timur;Kab. Nganjuk;Bank Sampah Induk SALEPOK OMAHE NGANJUK;BSI;A;357,70;357,70;0,00;0,00;326,31;31,39;0,00;Jalan Raya Kedondong  No. 1;Kedondong;Bagor;LSM
2021;2;Jawa Timur;Kab. Ngawi;Bank Sampah Induk Ngawi Ramah;BSI;A;602,25;570,06;0,00;304,78;265,28;0,00;0,00;Mojo;Karangasri;Ngawi;Masyarakat
2021;2;Jawa Timur;Kab. Bojonegoro;BSI PATROL 21;BSI;A;219,00;219,00;0,00;36,50;182,50;0,00;0,00;RT 13 RW 2;BANJARSARI;TRUCUK;Pemda
2021;2;Jawa Timur;Kab. Bojonegoro;BSI PATROL 21;BSI;A;219,00;219,00;0,00;36,50;182,50;0,00;0,00;RT 13 RW 2;BANJARSARI;TRUCUK;Pemda
2021;2;Jawa Timur;Kab. Tuban;Bank Sampah Induk ERTIGA;BSI;A;438,00;0,00;0,00;0,00;0,00;0,00;0,00;RT03 RW02;Baturetno;Tuban;LSM
2021;2;Jawa Timur;Kab. Tuban;Bank Sampah Induk ERTIGA;BSI;A;438,00;0,00;0,00;0,00;0,00;0,00;0,00;RT03 RW02;Baturetno;Tuban;LSM
2021;2;Jawa Timur;Kota Blitar;Bank Sampah Induk ORBIT;BSI;A;5,05;5,05;0,00;0,00;5,05;0,00;0,00;Nakulo RT 04 RW 06;Kepanjenlor;Kepanjenkidul;Masyarakat
2021;2;Jawa Timur;Kota Probolinggo;Bank Sampah Induk Bank Sampah Maspro Mesra;BSI;A;222,89;222,65;0,00;0,00;222,65;0,00;0,00;Jalan Anggrek;Sukabumi;Mayangan;Pemda
2021;2;Jawa Timur;Kota Pasuruan;SUROPATI;BSI;A;5,95;5,95;0,00;0,00;5,95;0,00;0,00;Jl. DR. Wahidin S.H. XI;PURUTREJO;PURWOREJO;LSM
2021;2;Jawa Timur;Kota Madiun;Bank Sampah Induk Kota Madiun;BSI;A;27,38;27,38;0,00;0,00;27,38;0,00;0,00;Candi Sewu;Madiun Lor;Manguharjo;Pemda
2021;2;Jawa Timur;Kota Surabaya;Bank Sampah Induk Surabaya - Yayasan Bina Bhakti Lingkungan;BSI;A;368,82;368,82;0,00;0,00;368,82;0,00;0,00;Jalan Ngagel Timur No. 26;Pucangsewu;Gubeng;LSM
2021;2;Jawa Timur;Kota Batu;Bank Sampah Induk ELHA;BSI;A;69,02;69,02;0,00;0,00;69,02;0,00;0,00;JL. Abdul Ghani Atas Gg. 4;Ngaglik;Batu;LSM
2021;2;Bali;Kab. Gianyar;"Bank Sampah Induk Bank Sampah Mitra Gianyar ""BAGUS""";BSI;A;365,00;365,00;0,00;0,00;0,00;365,00;0,00;Jalan Raya Temesi Dusun Temesi;Temesi;Gianyar;LSM
2021;2;Bali;Kab. Gianyar;Bank Sampah Induk Griya Luhu;BSI;A;109,50;109,50;0,00;0,00;109,50;0,00;0,00;Kelurahan Beng;;;LSM
2021;2;Bali;Kab. Gianyar;Bank Sampah Induk Parahita Padma Negara;BSI;A;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Desa Bona,Blahbatuh;;;LSM
2021;2;Bali;Kab. Bangli;Dywik;BSI;A;1.403,52;1.403,41;0,00;14,44;1.388,97;0,00;0,00;Jl. DR. Ir. Suekarno Br. Siladan, Desa Tamanbali, Bangli;Tamanbali;Bangli;LSM
2021;2;Nusa Tenggara Barat;Kota Mataram;BANK SAMPAH LISAN DAN MATARAM MAGGOT CENTER KOTA MATARAM;BSI;A;547,50;547,50;521,95;0,00;25,55;0,00;0,00;JLN. TGH AHYAR ABDUH LINGKUNGAN KEBON TALO JAYA;AMPENAN UTARA;AMPENAN;LSM
2021;2;Kalimantan Tengah;Kab. Kapuas;Bank Sampah Induk SINAR HARAPAN MULIA;BSI;A;598,60;598,60;0,00;0,00;598,60;0,00;0,00;Jl. Pemuda KM. 5,5 Komplek Perumahan Sosial -;Selat Utara;Selat;Masyarakat
2021;2;Kalimantan Tengah;Kab. Barito Utara;Bank Sampah Induk BANK SAMPAH DINAS LINGKUNGAN HIDUP KABUPATEN BARITO UTARA;BSI;A;25,55;25,55;0,00;0,00;25,55;0,00;0,00;SIMPANG PRAMUKA I;LANJAS;TEWEH TENGAH;Pemda
2021;2;Kalimantan Tengah;Kab. Barito Utara;Bank Sampah Induk BANK SAMPAH DINAS PUPR KABUPATEN BARITO UTARA;BSI;A;25,55;25,55;0,00;0,00;25,55;0,00;0,00;PENDREH;MELAYU;TEWEH TENGAH;Pemda
2021;2;Kalimantan Tengah;Kota Palangkaraya;Bank Sampah Induk;BSI;A;1,83;1,50;0,00;0,00;1,50;0,00;0,00;Jalan  Anoi;;;LSM
2021;2;Kalimantan Selatan;Kab. Tanah Laut;BANK SAMPAH INDUK TPA BAKUNCI;BSI;A;208,05;208,05;0,00;0,00;208,05;0,00;0,00;Jalan Matah;Karang Taruna;Pelaihari;Pemda
2021;2;Kalimantan Selatan;Kab. Tanah Laut;BANK SAMPAH INDUK TPA BAKUNCI;BSI;A;208,05;208,05;0,00;0,00;208,05;0,00;0,00;Jalan Matah;Karang Taruna;Pelaihari;Pemda
2021;2;Kalimantan Selatan;Kab. Barito Kuala;Bank Sampah Induk Kuala Lupak;BSI;A;365,00;361,35;146,00;135,05;45,63;34,68;0,00;Desa Kuala Lupak;Desa Kuala Lupak;Tabunganen;Pemda
2021;2;Kalimantan Selatan;Kab. Barito Kuala;Bank Sampah Induk Mulia Abadi;BSI;A;547,50;547,50;182,50;219,00;102,93;43,07;0,00;Basahap Baru;Desa Sungai Raya;Cebon;Pemda
2021;2;Kalimantan Selatan;Kab. Barito Kuala;Bank Sampah Induk Kuala Lupak;BSI;A;365,00;361,35;146,00;135,05;45,63;34,68;0,00;Desa Kuala Lupak;Desa Kuala Lupak;Tabunganen;Pemda
2021;2;Kalimantan Selatan;Kab. Barito Kuala;Bank Sampah Induk Mulia Abadi;BSI;A;547,50;547,50;182,50;219,00;102,93;43,07;0,00;Basahap Baru;Desa Sungai Raya;Cebon;Pemda
2021;2;Kalimantan Selatan;Kab. Tapin;Bank Sampah Induk Tapin;BSI;A;675,25;668,68;0,00;0,00;668,68;0,00;0,00;Gubernur H.Aberani Sulaiman RT.011 / RW.02;Rantau Kiwa;Tapin Utara;Pemda
2021;2;Kalimantan Selatan;Kab. Hulu Sungai Selatan;Bank Sampah Induk Hulu Sungai Selatan;BSI;A;255,50;251,85;0,00;0,00;219,00;32,85;0,00;Panyumbalihan  IV/4;KANDANGAN BARAT;KANDANGAN;Pemda
2021;2;Kalimantan Selatan;Kab. Hulu Sungai Selatan;Bank Sampah Induk Hulu Sungai Selatan;BSI;A;255,50;251,85;0,00;0,00;219,00;32,85;0,00;Panyumbalihan  IV/4;KANDANGAN BARAT;KANDANGAN;Pemda
2021;2;Kalimantan Selatan;Kab. Hulu Sungai Tengah;Bank Sampah Murakata Induk 001 DLHP;BSI;A;86,51;86,14;0,00;0,00;85,05;1,10;0,00;Jalan Sungai Tabuk Halaman Dinas LHP;;;Pemda
2021;2;Kalimantan Selatan;Kab. Hulu Sungai Tengah;Bank Sampah Urban Dewan;BSI;A;36,50;25,33;0,00;0,00;25,33;0,00;0,00;Kelurahan Bukat;;;Masyarakat
2021;2;Kalimantan Selatan;Kab. Hulu Sungai Utara;BUNCU ELHA;BSI;A;437,27;437,27;0,00;0,00;437,27;0,00;0,00;Jl. Sukmaraga RT 7;Sungai Malang;Amuntai Tengah;Masyarakat
2021;2;Kalimantan Selatan;Kab. Tanah Bumbu;Bank Sampah Induk Batulicin;BSI;A;32,85;24,46;1,83;0,00;22,63;0,00;0,00;Dharma Praja;Gunung Tinggi;Batulicin;Pemda
2021;1;Kalimantan Selatan;Kota Banjarmasin;BSI BAIMAN;BSI;A;0,00;0,00;0,00;0,00;0,00;0,00;0,00;HKSN 10;Alalak Utara;Banjarmasin Utara;LSM
2021;2;Kalimantan Timur;Kab. Paser;Bank Sampah Induk Mahabbah;BSI;A;180,78;111,78;0,00;0,00;111,04;0,74;0,00;Jl. Kusuma Bangsa;Tepian Batang;Tanah Grogot;Pemda
2021;2;Kalimantan Timur;Kab. Paser;Bank Sampah Induk Mahabbah;BSI;A;180,78;111,78;0,00;0,00;111,04;0,74;0,00;Jl. Kusuma Bangsa;Tepian Batang;Tanah Grogot;Pemda
2021;2;Kalimantan Timur;Kab. Kutai Timur;Bank Sampah RKPL;BSI;A;219.000,00;0,00;0,00;0,00;0,00;0,00;0,00;Kabo;Swargabara;Samgatta Utara;Masyarakat
2021;2;Kalimantan Timur;Kab. Penajam Paser Utara;Bank Sampah Induk Benuo Taka;BSI;A;187,50;16,32;0,00;2,19;9,75;4,38;0,00;Nenang;Nenang;Penajam;Pemda
2021;2;Kalimantan Timur;Kab. Penajam Paser Utara;Bank Sampah Induk Benuo Taka;BSI;A;187,50;16,32;0,00;2,19;9,75;4,38;0,00;Nenang;Nenang;Penajam;Pemda
2021;2;Kalimantan Timur;Kota Balikpapan;Bank Sampah Induk I;BSI;A;394,20;286,01;0,00;0,00;286,01;0,00;0,00;Jl. Proklamasi;Manggar;Balikpapan Timur;Masyarakat
2021;2;Kalimantan Timur;Kota Bontang;Bessai Berinta;BSI;A;75,19;64,97;0,00;0,00;64,97;0,00;0,00;Jl. Kapten Piere Tendean RT. 09;Kelurahan Bontang Kuala;Bontang Utara;Pemda
2021;2;Kalimantan Utara;Kab. Nunukan;Bank Sampah Induk Nunukan;BSI;A;0,99;0,96;0,00;0,00;0,96;0,00;0,00;Jl. Tunggal Tanggul;Nunukan Barat;Nunukan;Pemda
2021;2;Sulawesi Utara;Kab. Minahasa Selatan;Bank Sampah Kace Kai Ang;BSI;A;1.825,00;627,44;49,28;1,46;478,15;98,55;0,00;TPA Mobongo;Kawangkoan Bawah;Amurang Barat;Masyarakat
2021;2;Sulawesi Tengah;Kab. Donggala;Bank Sampah Induk Donggala Jaya;BSI;A;912,50;912,50;0,00;365,00;547,50;0,00;0,00;Jl. Labuan Bajo;Labuan Bajo;Banawa;Masyarakat
2021;2;Sulawesi Tengah;Kab. Parigi Moutong;Parigita;BSI;A;4,75;4,38;0,00;3,29;1,10;0,00;0,00;Jl. Kampali Kompleks perkantoran Desa Bambalemo;Desa Bambalembo;Parigi;
2021;2;Sulawesi Tengah;Kab. Parigi Moutong;SMK Alkhairat Parigi;BSI;A;98,55;94,90;0,00;0,00;94,90;0,00;0,00;Jl. Ki Khajar Dewantara No 053;;;LSM
2021;2;Sulawesi Selatan;Kab. Kepulauan Selayar;Bank Sampah Tanadoang;BSI;A;63,15;63,15;0,00;0,00;63,15;0,00;0,00;Jalan Metro No 1 Benteng;Benteng Utara;Benteng;Pemda
2021;2;Sulawesi Selatan;Kab. Bulukumba;Bank Sampah Induk MANDIRI;BSI;A;1.029,30;1.029,30;0,00;150,38;878,92;0,00;0,00;KOMP.TAMAN KOTA;LOKA;UJUNG BULU;LSM
2021;2;Sulawesi Selatan;Kab. Bantaeng;Bank Sampah Induk Butta Toa;BSI;A;217,18;216,11;0,00;13,87;202,24;0,00;0,00;Bonto Sunggu;Bonto Sunggu;Bissappu;Pemda
2021;2;Sulawesi Selatan;Kab. Sinjai;Bank Sampah Induk Bank Sampah Sinjai Bersatu;BSI;A;36,71;36,14;0,00;0,00;29,51;6,63;0,00;Persatuan Raya No. 141;Biringere;Sinjai Utara;Pemda
2021;2;Sulawesi Selatan;Kab. Bone;Bank Sampah Induk MABESSA;BSI;A;21,90;20,54;0,00;0,00;18,79;1,75;0,00;Jl. Lappawawoi Kr. Sigeri;Biru;Tanete Riattang;Pemda
2021;2;Sulawesi Selatan;Kab. Bone;Bank Sampah Induk MABESSA;BSI;A;21,90;20,54;0,00;0,00;18,79;1,75;0,00;Jl. Lappawawoi Kr. Sigeri;Biru;Tanete Riattang;Pemda
2021;2;Sulawesi Selatan;Kab. Maros;BANK SAMPAH INDUK TURIKALE;BSI;A;547,50;547,50;0,00;0,00;547,50;0,00;0,00;Jl. Nasrum Amrullah;Pettuadae;Turikale;LSM
2021;2;Sulawesi Selatan;Kab. Pangkajene Kepulauan;BANK SAMPAH INDUK RAHMAWATI;BSI;A;12,96;11,17;0,00;0,00;11,17;0,00;0,00;JL. SULTAN HASANUDDIN;PADOANG-DOANGAN;PANGKAJENE;Masyarakat
2021;2;Sulawesi Selatan;Kab. Barru;Bank Sampah Induk LESTARI;BSI;A;58,40;40,89;0,00;0,00;40,89;0,00;0,00;Bottolai;Coppo;Barru;Masyarakat
2021;2;Sulawesi Selatan;Kab. Barru;Bank Sampah Induk ANUGERAH ALAM;BSI;A;43,80;40,88;0,00;0,00;40,88;0,00;0,00;Jl. Tinumbu;Mangempang;Barru;Masyarakat
2021;2;Sulawesi Selatan;Kab. Barru;Bank Sampah Induk LESTARI;BSI;A;58,40;40,89;0,00;0,00;40,89;0,00;0,00;Bottolai;Coppo;Barru;Masyarakat
